image_id,fold
Train_99089,2
Train_99090,4
Train_99091,1
Train_99092,3
Train_99093,0
Train_99094,0
Train_99095,3
Train_99096,1
Train_99097,2
Train_99098,0
Train_99099,4
Train_99100,1
Train_99101,2
Train_99102,2
Train_99103,3
Train_99104,4
Train_99105,3
Train_99106,3
Train_99107,4
Train_99108,0
Train_99109,1
Train_99110,1
Train_99111,4
Train_99112,0
Train_99113,2
Train_99114,3
Train_99115,0
Train_99116,1
Train_99117,4
Train_99118,2
Train_99119,3
Train_99120,0
Train_99121,2
Train_99122,2
Train_99123,4
Train_99124,3
Train_99125,4
Train_99126,0
Train_99127,1
Train_99128,1
Train_99129,4
Train_99130,4
Train_99131,2
Train_99132,0
Train_99133,3
Train_99134,0
Train_99135,1
Train_99136,1
Train_99137,4
Train_99138,2
Train_99139,3
Train_99140,2
Train_99141,3
Train_99142,2
Train_99143,0
Train_99144,0
Train_99145,3
Train_99146,0
Train_99147,3
Train_99148,1
Train_99149,4
Train_99150,2
Train_99151,1
Train_99152,0
Train_99153,3
Train_99154,0
Train_99155,4
Train_99156,4
Train_99157,1
Train_99158,2
Train_99159,1
Train_99160,4
Train_99161,2
Train_99162,2
Train_99163,3
Train_99164,3
Train_99165,3
Train_99166,0
Train_99167,2
Train_99168,4
Train_99169,1
Train_99170,4
Train_99171,2
Train_99172,3
Train_99173,1
Train_99174,0
Train_99175,0
Train_99176,1
Train_99177,4
Train_99178,4
Train_99179,2
Train_99180,2
Train_99181,3
Train_99182,0
Train_99183,1
Train_99184,1
Train_99185,0
Train_99186,1
Train_99187,3
Train_99188,4
Train_99189,2
Train_99190,2
Train_99191,3
Train_99192,0
Train_99193,0
Train_99194,1
Train_99195,1
Train_99196,4
Train_99197,2
Train_99198,3
Train_99199,0
Train_99200,1
Train_99201,3
Train_99202,4
Train_99203,4
Train_99204,0
Train_99205,3
Train_99206,1
Train_99207,2
Train_99208,2
Train_99209,3
Train_99210,0
Train_99211,0
Train_99212,4
Train_99213,1
Train_99214,4
Train_99215,1
Train_99216,4
Train_99217,2
Train_99218,3
Train_99219,3
Train_99220,2
Train_99221,0
Train_99222,1
Train_99223,0
Train_99224,4
Train_99225,0
Train_99226,4
Train_99227,2
Train_99228,4
Train_99229,0
Train_99230,4
Train_99231,2
Train_99232,3
Train_99233,3
Train_99234,1
Train_99235,3
Train_99236,1
Train_99237,0
Train_99238,2
Train_99239,1
Train_99240,4
Train_99241,1
Train_99242,4
Train_99243,2
Train_99244,3
Train_99245,0
Train_99246,0
Train_99247,3
Train_99248,1
Train_99249,4
Train_99250,2
Train_99251,3
Train_99252,3
Train_99253,0
Train_99254,1
Train_99255,4
Train_99256,2
Train_99257,4
Train_99258,3
Train_99259,0
Train_99260,0
Train_99261,1
Train_99262,4
Train_99263,1
Train_99264,2
Train_99265,2
Train_99266,3
Train_99267,0
Train_99268,1
Train_99269,3
Train_99270,1
Train_99271,4
Train_99272,2
Train_99273,4
Train_99274,2
Train_99275,2
Train_99276,0
Train_99277,3
Train_99278,3
Train_99279,1
Train_99280,0
Train_99281,0
Train_99282,4
Train_99283,1
Train_99284,4
Train_99285,2
Train_99286,2
Train_99287,2
Train_99288,3
Train_99289,3
Train_99290,0
Train_99291,4
Train_99292,4
Train_99293,1
Train_99294,4
Train_99295,0
Train_99296,2
Train_99297,3
Train_99298,0
Train_99299,1
Train_99300,4
Train_99301,0
Train_99302,2
Train_99303,3
Train_99304,3
Train_99305,1
Train_99306,0
Train_99307,0
Train_99308,1
Train_99309,4
Train_99310,4
Train_99311,2
Train_99312,2
Train_99313,1
Train_99314,3
Train_99315,0
Train_99316,1
Train_99317,4
Train_99318,2
Train_99319,3
Train_99320,0
Train_99321,3
Train_99322,3
Train_99323,0
Train_99324,4
Train_99325,1
Train_99326,2
Train_99327,4
Train_99328,2
Train_99329,1
Train_99330,2
Train_99331,1
Train_99332,3
Train_99333,1
Train_99334,0
Train_99335,1
Train_99336,4
Train_99337,2
Train_99338,3
Train_99339,3
Train_99340,0
Train_99341,4
Train_99342,0
Train_99343,4
Train_99344,1
Train_99345,4
Train_99346,2
Train_99347,2
Train_99348,4
Train_99349,0
Train_99350,3
Train_99351,0
Train_99352,1
Train_99353,3
Train_99354,4
Train_99355,2
Train_99356,2
Train_99357,1
Train_99358,3
Train_99359,1
Train_99360,3
Train_99361,0
Train_99362,4
Train_99363,1
Train_99364,4
Train_99365,2
Train_99366,3
Train_99367,0
Train_99368,2
Train_99369,1
Train_99370,3
Train_99371,0
Train_99372,4
Train_99373,2
Train_99374,3
Train_99375,0
Train_99376,1
Train_99377,0
Train_99378,4
Train_99379,4
Train_99380,0
Train_99381,2
Train_99382,2
Train_99383,3
Train_99384,3
Train_99385,2
Train_99386,0
Train_99387,1
Train_99388,4
Train_99389,1
Train_99390,1
Train_99391,2
Train_99392,1
Train_99393,3
Train_99394,0
Train_99395,4
Train_99396,1
Train_99397,0
Train_99398,3
Train_99399,2
Train_99400,1
Train_99401,2
Train_99402,1
Train_99403,4
Train_99404,2
Train_99405,0
Train_99406,3
Train_99407,0
Train_99408,1
Train_99409,4
Train_99410,2
Train_99411,4
Train_99412,3
Train_99413,3
Train_99414,3
Train_99415,0
Train_99416,1
Train_99417,4
Train_99418,4
Train_99419,2
Train_99420,1
Train_99421,0
Train_99422,3
Train_99423,3
Train_99424,2
Train_99425,0
Train_99426,2
Train_99427,1
Train_99428,4
Train_99429,3
Train_99430,2
Train_99431,4
Train_99432,2
Train_99433,3
Train_99434,0
Train_99435,0
Train_99436,1
Train_99437,1
Train_99438,0
Train_99439,4
Train_99440,4
Train_99441,2
Train_99442,1
Train_99443,4
Train_99444,1
Train_99445,3
Train_99446,0
Train_99447,2
Train_99448,2
Train_99449,3
Train_99450,4
Train_99451,0
Train_99452,1
Train_99453,4
Train_99454,1
Train_99455,2
Train_99456,3
Train_99457,3
Train_99458,0
Train_99459,0
Train_99460,1
Train_99461,4
Train_99462,4
Train_99463,4
Train_99464,1
Train_99465,0
Train_99466,2
Train_99467,3
Train_99468,2
Train_99469,0
Train_99470,2
Train_99471,1
Train_99472,3
Train_99473,0
Train_99474,1
Train_99475,3
Train_99476,4
Train_99477,2
Train_99478,3
Train_99479,0
Train_99480,0
Train_99481,1
Train_99482,1
Train_99483,4
Train_99484,2
Train_99485,4
Train_99486,2
Train_99487,3
Train_99488,3
Train_99489,0
Train_99490,0
Train_99491,1
Train_99492,1
Train_99493,2
Train_99494,4
Train_99495,4
Train_99496,3
Train_99497,2
Train_99498,3
Train_99499,0
Train_99500,1
Train_99501,1
Train_99502,4
Train_99503,4
Train_99504,2
Train_99505,0
Train_99506,2
Train_99507,3
Train_99508,3
Train_99509,2
Train_99510,1
Train_99511,0
Train_99512,1
Train_99513,4
Train_99514,1
Train_99515,2
Train_99516,3
Train_99517,0
Train_99518,3
Train_99519,1
Train_99520,4
Train_99521,2
Train_99522,3
Train_99523,0
Train_99524,3
Train_99525,0
Train_99526,4
Train_99527,2
Train_99528,0
Train_99529,1
Train_99530,3
Train_99531,4
Train_99532,2
Train_99533,3
Train_99534,0
Train_99535,2
Train_99536,1
Train_99537,0
Train_99538,1
Train_99539,4
Train_99540,0
Train_99541,4
Train_99542,2
Train_99543,3
Train_99544,0
Train_99545,1
Train_99546,2
Train_99547,4
Train_99548,2
Train_99549,3
Train_99550,1
Train_99551,0
Train_99552,3
Train_99553,4
Train_99554,4
Train_99555,1
Train_99556,4
Train_99557,3
Train_99558,2
Train_99559,3
Train_99560,2
Train_99561,4
Train_99562,1
Train_99563,0
Train_99564,3
Train_99565,1
Train_99566,0
Train_99567,1
Train_99568,2
Train_99569,1
Train_99570,4
Train_99571,2
Train_99572,0
Train_99573,3
Train_99574,0
Train_99575,1
Train_99576,4
Train_99577,2
Train_99578,3
Train_99579,0
Train_99580,1
Train_99581,4
Train_99582,2
Train_99583,3
Train_99584,0
Train_99585,3
Train_99586,1
Train_99587,4
Train_99588,2
Train_99589,0
Train_99590,2
Train_99591,3
Train_99592,0
Train_99593,4
Train_99594,1
Train_99595,2
Train_99596,4
Train_99597,4
Train_99598,4
Train_99599,3
Train_99600,2
Train_99601,3
Train_99602,0
Train_99603,1
Train_99604,1
Train_99605,0
Train_99606,1
Train_99607,0
Train_99608,2
Train_99609,4
Train_99610,3
Train_99611,1
Train_99612,2
Train_99613,0
Train_99614,4
Train_99615,3
Train_99616,3
Train_99617,0
Train_99618,1
Train_99619,0
Train_99620,4
Train_99621,2
Train_99622,4
Train_99623,2
Train_99624,3
Train_99625,1
Train_99626,0
Train_99627,4
Train_99628,1
Train_99629,4
Train_99630,3
Train_99631,2
Train_99632,3
Train_99633,1
Train_99634,0
Train_99635,0
Train_99636,4
Train_99637,2
Train_99638,1
Train_99639,4
Train_99640,3
Train_99641,2
Train_99642,2
Train_99643,3
Train_99644,1
Train_99645,4
Train_99646,2
Train_99647,1
Train_99648,0
Train_99649,3
Train_99650,2
Train_99651,3
Train_99652,0
Train_99653,2
Train_99654,1
Train_99655,4
Train_99656,2
Train_99657,3
Train_99658,4
Train_99659,0
Train_99660,4
Train_99661,0
Train_99662,3
Train_99663,0
Train_99664,1
Train_99665,1
Train_99666,3
Train_99667,1
Train_99668,4
Train_99669,2
Train_99670,3
Train_99671,1
Train_99672,0
Train_99673,4
Train_99674,4
Train_99675,2
Train_99676,1
Train_99677,3
Train_99678,4
Train_99679,0
Train_99680,2
Train_99681,1
Train_99682,3
Train_99683,0
Train_99684,0
Train_99685,4
Train_99686,1
Train_99687,4
Train_99688,0
Train_99689,2
Train_99690,3
Train_99691,3
Train_99692,0
Train_99693,2
Train_99694,4
Train_99695,2
Train_99696,1
Train_99697,4
Train_99698,2
Train_99699,3
Train_99700,2
Train_99701,0
Train_99702,1
Train_99703,4
Train_99704,1
Train_99705,2
Train_99706,3
Train_99707,0
Train_99708,1
Train_99709,4
Train_99710,0
Train_99711,3
Train_99712,2
Train_99713,3
Train_99714,0
Train_99715,2
Train_99716,0
Train_99717,1
Train_99718,2
Train_99719,4
Train_99720,4
Train_99721,2
Train_99722,1
Train_99723,3
Train_99724,4
Train_99725,0
Train_99726,3
Train_99727,1
Train_99728,4
Train_99729,2
Train_99730,1
Train_99731,0
Train_99732,3
Train_99733,3
Train_99734,0
Train_99735,4
Train_99736,0
Train_99737,1
Train_99738,2
Train_99739,1
Train_99740,3
Train_99741,4
Train_99742,2
Train_99743,4
Train_99744,3
Train_99745,0
Train_99746,1
Train_99747,3
Train_99748,2
Train_99749,4
Train_99750,2
Train_99751,3
Train_99752,1
Train_99753,0
Train_99754,1
Train_99755,2
Train_99756,0
Train_99757,1
Train_99758,4
Train_99759,4
Train_99760,2
Train_99761,3
Train_99762,0
Train_99763,1
Train_99764,1
Train_99765,2
Train_99766,3
Train_99767,0
Train_99768,1
Train_99769,4
Train_99770,4
Train_99771,2
Train_99772,3
Train_99773,0
Train_99774,0
Train_99775,4
Train_99776,3
Train_99777,1
Train_99778,4
Train_99779,2
Train_99780,3
Train_99781,0
Train_99782,3
Train_99783,1
Train_99784,4
Train_99785,2
Train_99786,0
Train_99787,2
Train_99788,3
Train_99789,0
Train_99790,4
Train_99791,2
Train_99792,3
Train_99793,0
Train_99794,1
Train_99795,2
Train_99796,4
Train_99797,1
Train_99798,2
Train_99799,4
Train_99800,3
Train_99801,0
Train_99802,0
Train_99803,4
Train_99804,3
Train_99805,1
Train_99806,0
Train_99807,1
Train_99808,2
Train_99809,1
Train_99810,4
Train_99811,2
Train_99812,3
Train_99813,3
Train_99814,3
Train_99815,2
Train_99816,0
Train_99817,1
Train_99818,2
Train_99819,4
Train_99820,2
Train_99821,4
Train_99822,3
Train_99823,0
Train_99824,0
Train_99825,1
Train_99826,1
Train_99827,1
Train_99828,4
Train_99829,2
Train_99830,3
Train_99831,0
Train_99832,0
Train_99833,1
Train_99834,4
Train_99835,3
Train_99836,2
Train_99837,2
Train_99838,3
Train_99839,3
Train_99840,0
Train_99841,4
Train_99842,1
Train_99843,1
Train_99844,2
Train_99845,3
Train_99846,4
Train_99847,0
Train_99848,4
Train_99849,0
Train_99850,2
Train_99851,4
Train_99852,3
Train_99853,1
Train_99854,2
Train_99855,1
Train_99856,0
Train_99857,4
Train_99858,4
Train_99859,3
Train_99860,1
Train_99861,4
Train_99862,2
Train_99863,2
Train_99864,3
Train_99865,1
Train_99866,0
Train_99867,0
Train_99868,0
Train_99869,1
Train_99870,4
Train_99871,2
Train_99872,3
Train_99873,4
Train_99874,0
Train_99875,3
Train_99876,1
Train_99877,1
Train_99878,4
Train_99879,2
Train_99880,3
Train_99881,0
Train_99882,1
Train_99883,0
Train_99884,4
Train_99885,2
Train_99886,0
Train_99887,3
Train_99888,2
Train_99889,2
Train_99890,3
Train_99891,0
Train_99892,1
Train_99893,4
Train_99894,2
Train_99895,1
Train_99896,3
Train_99897,4
Train_99898,3
Train_99899,0
Train_99900,1
Train_99901,3
Train_99902,4
Train_99903,4
Train_99904,0
Train_99905,1
Train_99906,2
Train_99907,1
Train_99908,0
Train_99909,2
Train_99910,3
Train_99911,0
Train_99912,2
Train_99913,3
Train_99914,0
Train_99915,1
Train_99916,4
Train_99917,3
Train_99918,4
Train_99919,1
Train_99920,1
Train_99921,4
Train_99922,2
Train_99923,3
Train_99924,2
Train_99925,0
Train_99926,3
Train_99927,0
Train_99928,2
Train_99929,1
Train_99930,4
Train_99931,4
Train_99932,4
Train_99933,2
Train_99934,3
Train_99935,1
Train_99936,0
Train_99937,1
Train_99938,0
Train_99939,4
Train_99940,3
Train_99941,2
Train_99942,3
Train_99943,1
Train_99944,0
Train_99945,1
Train_99946,3
Train_99947,2
Train_99948,4
Train_99949,4
Train_99950,0
Train_99951,1
Train_99952,3
Train_99953,2
Train_99954,2
Train_99955,3
Train_99956,0
Train_99957,0
Train_99958,1
Train_99959,4
Train_99960,4
Train_99961,2
Train_99962,0
Train_99963,2
Train_99964,1
Train_99965,3
Train_99966,0
Train_99967,1
Train_99968,4
Train_99969,2
Train_99970,3
Train_99971,2
Train_99972,0
Train_99973,1
Train_99974,3
Train_99975,4
Train_99976,2
Train_99977,3
Train_99978,4
Train_99979,3
Train_99980,0
Train_99981,0
Train_99982,1
Train_99983,4
Train_99984,1
Train_99985,2
Train_99986,3
Train_99987,0
Train_99988,2
Train_99989,1
Train_99990,3
Train_99991,4
Train_99992,1
Train_99993,2
Train_99994,4
Train_99995,3
Train_99996,4
Train_99997,0
Train_99998,3
Train_99999,2
Train_100000,0
Train_100001,0
Train_100002,1
Train_100003,4
Train_100004,1
Train_100005,2
Train_100006,1
Train_100007,0
Train_100008,4
Train_100009,2
Train_100010,3
Train_100011,0
Train_100012,1
Train_100013,4
Train_100014,2
Train_100015,3
Train_100016,4
Train_100017,1
Train_100018,3
Train_100019,0
Train_100020,1
Train_100021,4
Train_100022,2
Train_100023,4
Train_100024,2
Train_100025,1
Train_100026,3
Train_100027,0
Train_100028,0
Train_100029,1
Train_100030,3
Train_100031,4
Train_100032,2
Train_100033,4
Train_100034,2
Train_100035,0
Train_100036,0
Train_100037,3
Train_100038,0
Train_100039,1
Train_100040,2
Train_100041,4
Train_100042,2
Train_100043,3
Train_100044,0
Train_100045,1
Train_100046,4
Train_100047,2
Train_100048,1
Train_100049,2
Train_100050,4
Train_100051,3
Train_100052,0
Train_100053,3
Train_100054,2
Train_100055,3
Train_100056,0
Train_100057,1
Train_100058,1
Train_100059,3
Train_100060,3
Train_100061,4
Train_100062,4
Train_100063,2
Train_100064,1
Train_100065,3
Train_100066,0
Train_100067,0
Train_100068,2
Train_100069,4
Train_100070,3
Train_100071,1
Train_100072,4
Train_100073,2
Train_100074,0
Train_100075,3
Train_100076,0
Train_100077,4
Train_100078,1
Train_100079,4
Train_100080,2
Train_100081,3
Train_100082,0
Train_100083,1
Train_100084,1
Train_100085,4
Train_100086,2
Train_100087,2
Train_100088,3
Train_100089,0
Train_100090,0
Train_100091,2
Train_100092,1
Train_100093,4
Train_100094,0
Train_100095,1
Train_100096,1
Train_100097,3
Train_100098,4
Train_100099,2
Train_100100,4
Train_100101,3
Train_100102,2
Train_100103,1
Train_100104,3
Train_100105,0
Train_100106,0
Train_100107,2
Train_100108,1
Train_100109,4
Train_100110,2
Train_100111,3
Train_100112,4
Train_100113,0
Train_100114,3
Train_100115,0
Train_100116,1
Train_100117,4
Train_100118,4
Train_100119,2
Train_100120,3
Train_100121,0
Train_100122,1
Train_100123,2
Train_100124,3
Train_100125,0
Train_100126,2
Train_100127,3
Train_100128,1
Train_100129,4
Train_100130,4
Train_100131,2
Train_100132,3
Train_100133,0
Train_100134,4
Train_100135,0
Train_100136,2
Train_100137,1
Train_100138,4
Train_100139,1
Train_100140,3
Train_100141,2
Train_100142,3
Train_100143,0
Train_100144,3
Train_100145,0
Train_100146,1
Train_100147,4
Train_100148,1
Train_100149,2
Train_100150,4
Train_100151,4
Train_100152,1
Train_100153,0
Train_100154,2
Train_100155,3
Train_100156,2
Train_100157,3
Train_100158,0
Train_100159,1
Train_100160,1
Train_100161,4
Train_100162,2
Train_100163,2
Train_100164,4
Train_100165,1
Train_100166,3
Train_100167,4
Train_100168,0
Train_100169,1
Train_100170,0
Train_100171,0
Train_100172,3
Train_100173,4
Train_100174,3
Train_100175,2
Train_100176,2
Train_100177,3
Train_100178,0
Train_100179,1
Train_100180,4
Train_100181,2
Train_100182,3
Train_100183,4
Train_100184,0
Train_100185,1
Train_100186,0
Train_100187,1
Train_100188,4
Train_100189,2
Train_100190,3
Train_100191,0
Train_100192,1
Train_100193,1
Train_100194,4
Train_100195,3
Train_100196,2
Train_100197,1
Train_100198,0
Train_100199,4
Train_100200,3
Train_100201,2
Train_100202,3
Train_100203,2
Train_100204,0
Train_100205,1
Train_100206,1
Train_100207,2
Train_100208,1
Train_100209,2
Train_100210,4
Train_100211,4
Train_100212,2
Train_100213,3
Train_100214,3
Train_100215,0
Train_100216,0
Train_100217,1
Train_100218,4
Train_100219,2
Train_100220,3
Train_100221,4
Train_100222,4
Train_100223,0
Train_100224,2
Train_100225,0
Train_100226,1
Train_100227,3
Train_100228,3
Train_100229,4
Train_100230,4
Train_100231,2
Train_100232,3
Train_100233,0
Train_100234,0
Train_100235,1
Train_100236,1
Train_100237,0
Train_100238,2
Train_100239,4
Train_100240,3
Train_100241,0
Train_100242,2
Train_100243,2
Train_100244,3
Train_100245,1
Train_100246,0
Train_100247,1
Train_100248,4
Train_100249,2
Train_100250,4
Train_100251,3
Train_100252,0
Train_100253,1
Train_100254,4
Train_100255,1
Train_100256,2
Train_100257,3
Train_100258,3
Train_100259,3
Train_100260,4
Train_100261,0
Train_100262,0
Train_100263,1
Train_100264,1
Train_100265,4
Train_100266,4
Train_100267,2
Train_100268,3
Train_100269,2
Train_100270,0
Train_100271,1
Train_100272,2
Train_100273,4
Train_100274,2
Train_100275,3
Train_100276,0
Train_100277,4
Train_100278,1
Train_100279,0
Train_100280,1
Train_100281,1
Train_100282,3
Train_100283,4
Train_100284,2
Train_100285,3
Train_100286,3
Train_100287,0
Train_100288,4
Train_100289,2
Train_100290,1
Train_100291,0
Train_100292,1
Train_100293,0
Train_100294,4
Train_100295,0
Train_100296,2
Train_100297,2
Train_100298,3
Train_100299,0
Train_100300,1
Train_100301,1
Train_100302,4
Train_100303,3
Train_100304,4
Train_100305,2
Train_100306,3
Train_100307,0
Train_100308,1
Train_100309,0
Train_100310,1
Train_100311,4
Train_100312,4
Train_100313,3
Train_100314,2
Train_100315,0
Train_100316,3
Train_100317,4
Train_100318,2
Train_100319,3
Train_100320,1
Train_100321,2
Train_100322,1
Train_100323,3
Train_100324,0
Train_100325,2
Train_100326,4
Train_100327,3
Train_100328,0
Train_100329,2
Train_100330,3
Train_100331,0
Train_100332,1
Train_100333,1
Train_100334,2
Train_100335,2
Train_100336,4
Train_100337,3
Train_100338,1
Train_100339,2
Train_100340,4
Train_100341,3
Train_100342,4
Train_100343,0
Train_100344,0
Train_100345,4
Train_100346,3
Train_100347,1
Train_100348,4
Train_100349,2
Train_100350,3
Train_100351,0
Train_100352,1
Train_100353,1
Train_100354,0
Train_100355,4
Train_100356,2
Train_100357,2
Train_100358,3
Train_100359,0
Train_100360,1
Train_100361,4
Train_100362,0
Train_100363,4
Train_100364,2
Train_100365,3
Train_100366,2
Train_100367,0
Train_100368,1
Train_100369,1
Train_100370,4
Train_100371,2
Train_100372,3
Train_100373,0
Train_100374,3
Train_100375,3
Train_100376,0
Train_100377,4
Train_100378,1
Train_100379,1
Train_100380,0
Train_100381,4
Train_100382,4
Train_100383,2
Train_100384,1
Train_100385,3
Train_100386,4
Train_100387,2
Train_100388,3
Train_100389,2
Train_100390,0
Train_100391,0
Train_100392,1
Train_100393,4
Train_100394,3
Train_100395,4
Train_100396,0
Train_100397,1
Train_100398,2
Train_100399,2
Train_100400,3
Train_100401,0
Train_100402,1
Train_100403,4
Train_100404,1
Train_100405,2
Train_100406,3
Train_100407,2
Train_100408,3
Train_100409,0
Train_100410,0
Train_100411,1
Train_100412,4
Train_100413,4
Train_100414,2
Train_100415,2
Train_100416,0
Train_100417,4
Train_100418,3
Train_100419,3
Train_100420,0
Train_100421,1
Train_100422,4
Train_100423,2
Train_100424,1
Train_100425,3
Train_100426,3
Train_100427,0
Train_100428,2
Train_100429,1
Train_100430,4
Train_100431,2
Train_100432,3
Train_100433,1
Train_100434,0
Train_100435,1
Train_100436,4
Train_100437,2
Train_100438,3
Train_100439,3
Train_100440,0
Train_100441,3
Train_100442,1
Train_100443,4
Train_100444,2
Train_100445,1
Train_100446,2
Train_100447,3
Train_100448,0
Train_100449,0
Train_100450,1
Train_100451,4
Train_100452,4
Train_100453,2
Train_100454,3
Train_100455,0
Train_100456,0
Train_100457,0
Train_100458,1
Train_100459,4
Train_100460,2
Train_100461,4
Train_100462,3
Train_100463,0
Train_100464,1
Train_100465,4
Train_100466,2
Train_100467,2
Train_100468,3
Train_100469,1
Train_100470,0
Train_100471,1
Train_100472,4
Train_100473,1
Train_100474,3
Train_100475,4
Train_100476,2
Train_100477,2
Train_100478,1
Train_100479,3
Train_100480,2
Train_100481,0
Train_100482,3
Train_100483,1
Train_100484,0
Train_100485,4
Train_100486,2
Train_100487,3
Train_100488,3
Train_100489,0
Train_100490,0
Train_100491,1
Train_100492,4
Train_100493,1
Train_100494,4
Train_100495,1
Train_100496,4
Train_100497,2
Train_100498,0
Train_100499,3
Train_100500,0
Train_100501,1
Train_100502,4
Train_100503,3
Train_100504,2
Train_100505,4
Train_100506,3
Train_100507,2
Train_100508,0
Train_100509,3
Train_100510,1
Train_100511,4
Train_100512,2
Train_100513,3
Train_100514,4
Train_100515,0
Train_100516,2
Train_100517,1
